[Info   ] <Mlt::GLWidget::initializeGL> OpenGL threaded? true 
[Info   ] <Mlt::GLWidget::initializeGL> OpenGL ES? false 
[Debug  ] <Mlt::GLWidget::initializeGL> end 
[Debug  ] <NewProjectFolder::showEvent> m_profile "atsc_1080p_2997" action.data "atsc_1080p_2997" 
[Warning] <> file:///usr/share/shotcut/qml/modules/Shotcut/Controls/VuiBase.qml:91:5: QML Connections: Implicitly defined onFoo properties in Connections are deprecated. Use this syntax instead: function onFoo(<arguments>) { ... }
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "alpha_adjust" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Canal alfa: Ajustar" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "alpha_view" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Canal alfa: Ver" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "audio_balance" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Equilibrio" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "audio_bandpass" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "audio_basstreble" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "audio_channelcopy" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Copiar canal" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "audio_compressor" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "audio_delay" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "audio_expander" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "audio_fadein" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Fundido de entrada de audio" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "audio_fadeout" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Fundido de salida de audio" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "audio_gain" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Ganancia / Volumen" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "audio_highpass" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "audio_limiter" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "audio_lowpass" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "audio_mono" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Mezclar canales" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "audio_mute" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Silenciar" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "audio_noisegate" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "audio_normalize_1p" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Normalizar: Una pasada" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "audio_normalize_2p" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Normalizar: Dos pasadas" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "audio_notch" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "audio_pan" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Panoramizador" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "audio_pitch" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Tono" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "audio_reverb" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "audio_swapchannels" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Intercambiar canales" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "bigsh0t_eq_mask" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "bigsh0t_eq_to_rect" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "bigsh0t_hemi_to_eq" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "bigsh0t_rect_to_eq" "meta.qml" 
